Município;Setor;Porte;Empresas;Empregados;;Fonte dos dados: RAIS (2019)
Garuva;INDÚSTRIA;Micro;2;22;;
Garuva;INDÚSTRIA;Micro;78;370;;
Garuva;INDÚSTRIA;Micro;4;10;;
Garuva;INDÚSTRIA;Micro;18;45;;
Garuva;COMÉRCIO;Micro;182;331;;
Garuva;TRANSPORTE;Micro;62;59;;
Garuva;SERVIÇOS;Micro;44;51;;
Garuva;SERVIÇOS;Micro;4;11;;
Garuva;SERVIÇOS;Micro;2;2;;
Garuva;SERVIÇOS;Micro;5;5;;
Garuva;SERVIÇOS;Micro;11;33;;
Garuva;SERVIÇOS;Micro;18;49;;
Garuva;SERVIÇOS;Micro;1;8;;
Garuva;SERVIÇOS;Micro;8;39;;
Garuva;SERVIÇOS;Micro;10;33;;
Garuva;SERVIÇOS;Micro;1;5;;
Garuva;SERVIÇOS;Micro;19;28;;
Garuva;AGROPECUÁRIA;Pequena;6;75;;
Garuva;INDÚSTRIA;Pequena;15;711;;
Garuva;COMÉRCIO;Pequena;16;306;;
Garuva;TRANSPORTE;Pequena;10;206;;
Garuva;SERVIÇOS;Pequena;6;118;;
Garuva;SERVIÇOS;Pequena;2;22;;
Garuva;SERVIÇOS;Pequena;1;13;;
Gaspar;INDÚSTRIA;Grande;1;1384;;
Gaspar;COMÉRCIO;Grande;3;612;;
Gaspar;TRANSPORTE;Grande;1;234;;
Gaspar;SERVIÇOS;Grande;2;530;;
Gaspar;SERVIÇOS;Grande;1;1258;;
Gaspar;SERVIÇOS;Grande;1;171;;
Gaspar;INDÚSTRIA;Média;13;2892;;
Gaspar;INDÚSTRIA;Média;1;113;;
Gaspar;COMÉRCIO;Média;7;575;;
Gaspar;TRANSPORTE;Média;3;167;;
Gaspar;SERVIÇOS;Média;1;59;;
Gaspar;SERVIÇOS;Média;1;60;;
Gaspar;SERVIÇOS;Média;1;101;;
Gaspar;SERVIÇOS;Média;2;115;;
Gaspar;AGROPECUÁRIA;Micro;9;22;;
Gaspar;INDÚSTRIA;Micro;8;21;;
Gaspar;INDÚSTRIA;Micro;779;1882;;
Gaspar;INDÚSTRIA;Micro;13;70;;
Gaspar;INDÚSTRIA;Micro;81;330;;
Gaspar;COMÉRCIO;Micro;530;806;;
Gaspar;TRANSPORTE;Micro;71;80;;
Gaspar;SERVIÇOS;Micro;90;87;;
Gaspar;SERVIÇOS;Micro;16;68;;
Gaspar;SERVIÇOS;Micro;16;36;;
Gaspar;SERVIÇOS;Micro;16;13;;
Gaspar;SERVIÇOS;Micro;46;92;;
Gaspar;SERVIÇOS;Micro;65;122;;
Gaspar;SERVIÇOS;Micro;25;62;;
Gaspar;SERVIÇOS;Micro;64;65;;
Gaspar;SERVIÇOS;Micro;16;36;;
Gaspar;SERVIÇOS;Micro;46;99;;
Gaspar;INDÚSTRIA;Pequena;2;117;;
Gaspar;INDÚSTRIA;Pequena;115;4263;;
Gaspar;INDÚSTRIA;Pequena;4;185;;
Gaspar;INDÚSTRIA;Pequena;9;321;;
Gaspar;COMÉRCIO;Pequena;75;1460;;
Gaspar;TRANSPORTE;Pequena;19;322;;
Gaspar;SERVIÇOS;Pequena;18;288;;
Gaspar;SERVIÇOS;Pequena;6;122;;
Gaspar;SERVIÇOS;Pequena;3;59;;
Gaspar;SERVIÇOS;Pequena;1;10;;
Gaspar;SERVIÇOS;Pequena;8;147;;
Gaspar;SERVIÇOS;Pequena;13;234;;
Gaspar;SERVIÇOS;Pequena;2;51;;
Gaspar;SERVIÇOS;Pequena;7;88;;
Gaspar;SERVIÇOS;Pequena;2;22;;
Gaspar;SERVIÇOS;Pequena;2;50;;
Gaspar;SERVIÇOS;Pequena;5;55;;
Governador Celso Ramos;SERVIÇOS;Grande;1;761;;
Governador Celso Ramos;INDÚSTRIA;Média;1;146;;
Governador Celso Ramos;COMÉRCIO;Média;1;61;;
Governador Celso Ramos;SERVIÇOS;Média;2;156;;
Governador Celso Ramos;AGROPECUÁRIA;Micro;12;28;;
Governador Celso Ramos;INDÚSTRIA;Micro;17;63;;
Governador Celso Ramos;INDÚSTRIA;Micro;2;22;;
Governador Celso Ramos;INDÚSTRIA;Micro;20;101;;
Governador Celso Ramos;COMÉRCIO;Micro;117;268;;
Governador Celso Ramos;TRANSPORTE;Micro;10;21;;
Governador Celso Ramos;SERVIÇOS;Micro;35;49;;
Governador Celso Ramos;SERVIÇOS;Micro;2;2;;
Governador Celso Ramos;SERVIÇOS;Micro;3;8;;
Governador Celso Ramos;SERVIÇOS;Micro;16;19;;
Governador Celso Ramos;SERVIÇOS;Micro;5;19;;
Governador Celso Ramos;SERVIÇOS;Micro;37;28;;
Governador Celso Ramos;SERVIÇOS;Micro;1;5;;
Governador Celso Ramos;SERVIÇOS;Micro;2;5;;
Governador Celso Ramos;SERVIÇOS;Micro;1;1;;
Governador Celso Ramos;SERVIÇOS;Micro;4;6;;
Governador Celso Ramos;SERVIÇOS;Micro;12;29;;
Governador Celso Ramos;AGROPECUÁRIA;Pequena;3;60;;
Governador Celso Ramos;INDÚSTRIA;Pequena;4;179;;
Governador Celso Ramos;INDÚSTRIA;Pequena;1;58;;
Governador Celso Ramos;INDÚSTRIA;Pequena;2;82;;
Governador Celso Ramos;COMÉRCIO;Pequena;7;149;;
Governador Celso Ramos;TRANSPORTE;Pequena;2;77;;
Governador Celso Ramos;SERVIÇOS;Pequena;4;109;;
Governador Celso Ramos;SERVIÇOS;Pequena;1;10;;
Governador Celso Ramos;SERVIÇOS;Pequena;3;47;;
Governador Celso Ramos;SERVIÇOS;Pequena;1;11;;
Governador Celso Ramos;SERVIÇOS;Pequena;1;30;;
Governador Celso Ramos;SERVIÇOS;Pequena;1;13;;
Grão Pará;SERVIÇOS;Grande;1;278;;
Grão Pará;INDÚSTRIA;Média;2;586;;
Grão Pará;TRANSPORTE;Média;1;65;;
Grão Pará;AGROPECUÁRIA;Micro;24;33;;
Grão Pará;INDÚSTRIA;Micro;41;221;;
Grão Pará;INDÚSTRIA;Micro;14;27;;
Grão Pará;COMÉRCIO;Micro;56;119;;
Grão Pará;TRANSPORTE;Micro;14;14;;
Grão Pará;SERVIÇOS;Micro;6;16;;
Grão Pará;SERVIÇOS;Micro;3;8;;
Grão Pará;SERVIÇOS;Micro;2;13;;
Grão Pará;SERVIÇOS;Micro;4;11;;
Grão Pará;SERVIÇOS;Micro;3;5;;
Grão Pará;SERVIÇOS;Micro;3;16;;
Grão Pará;SERVIÇOS;Micro;1;1;;
